,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tweet After Cleansing
196,0,0,0,0,0,0,0,0,0,0,0,0, itu tanda nya mau pilkada n pilpres
197,0,0,0,0,0,0,0,0,0,0,0,0,misi membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya jawa barat yang luhur nojabarasyik asyikmnang
198,0,0,0,0,0,0,0,0,0,0,0,0,ketabahan pasangan en taufiq dan puan nurliyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your things bsn bank islam nurliyana bte abdul raziff 
199,1,1,1,0,0,0,0,0,1,1,0,0, apaansi tai baru gt doang belagunya udah selangit ga inget ada karma ntar bbrp taun lagi kalo idol lu flop gua ketawa paling keras
200,0,1,0,0,0,0,0,0,0,0,0,0, celeng kgn gw y
201,0,0,0,0,0,0,0,0,0,0,0,0,teranginegeri dengan budaya yuk pada visit ke purwokeo mumpung ada even rakyat purwokeo extravaganzabanyumas
202,0,0,0,0,0,0,0,0,0,0,0,0,presiden itu punya dana taktis dia bisa menggunakan untuk kepentingan rakyatnya di luar program pemerintah yang sudah ada soal program banyak sekali ada pembangunan infrastruktur kip kis seifikat tanah perhutanan sosial bbm harga padat karya
203,0,0,0,0,0,0,0,0,0,0,0,0, aamiin ya allah kinan aja sampai pelatihan ular karena dia dapat di rawarawa aku dapatnya di sungai gede gt dan musuhnya buaya w
204,1,1,1,0,0,0,0,0,1,1,0,0, maju kamu ngatain mama aku bolot
205,1,1,0,1,0,0,1,0,0,0,1,0,grombolan kadal jidat gosongmmg bgtu sukanya ribut tapi klo grombolanya yg salah pura budekdasar grombolan cingkrang 
206,0,0,0,0,0,0,0,0,0,0,0,0, segitu gentarnya dia takut terhadap kafir
207,1,0,1,0,0,0,0,0,1,1,0,0, betul padahal saracen juga siapa sehingga akun yang kritis dianggap saracen kan aneh jokowi
208,1,1,1,0,0,0,0,0,1,1,0,0, siapa bego lu bukan tmn gua najis dah kesel sendiri gue
209,1,1,0,1,1,0,0,0,0,0,1,0, kafir kristen selalu buat ulah
210,1,1,1,0,0,1,0,0,0,1,0,0, tau dong bau baunya udh keciri ini sipit buluq
211,0,0,0,0,0,0,0,0,0,0,0,0, kayak memegang bukan mucikari
212,0,0,0,0,0,0,0,0,0,0,0,0,guru tk dharma wanita persatuan desa plumbon porong deklarasi anti hoax ujaran kebencian issu sarah dan mendukung pilkada damai
213,0,1,0,0,0,0,0,0,0,0,0,0, anjir serem maennya begituan 
214,0,0,0,0,0,0,0,0,0,0,0,0, kayaknya bisa atau cuma bank teentu bilang aja mau jual uang asingtukar ke rupiah
215,1,1,1,0,0,0,0,0,1,0,0,1, onta yaman ni lagi gua depoasi loe
216,0,0,0,0,0,0,0,0,0,0,0,0,hatihati berita pilkada yang berbau hoax madiun madiuntoday thmadiun kotakarismatikmadiun tolakcukaiilegal kunjungi juga
217,1,1,1,0,0,0,0,0,1,1,0,0, anak cocot ya ini 
218,1,0,1,0,0,0,0,0,1,1,0,0, ketauan hoax ya fahri mangkanye klu ambil berite tuyg update jangan dari tong sampah diambil terus di ss taunya berit udah
219,0,0,0,0,0,0,0,0,0,0,0,0,mantaaap dm dekat sama banser bang 
220,0,0,0,0,0,0,0,0,0,0,0,0,ternyata ada lebah yg gak suka bunga tapi makan bangkai gw penasaran madu nya kaya gimana 
221,1,0,1,0,0,0,0,0,1,1,0,0, pantas indonesia mundur dalam segala bentuk
222,0,1,0,0,0,0,0,0,0,0,0,0, naahh yg dongo yg bilang hekell hahaha
223,1,1,1,0,0,0,0,0,1,1,0,0, hahahaha blunder lu cebong yg gak ngasih tuh pem pusat dengan alasan ham kalau rakyat aceh ya mau kali pun cobak kau datangi pemerintah bilang suruh buat hukum islam kaffah di aceh klau dpr a
224,0,1,0,0,0,0,0,0,0,0,0,0,bangsad gua dah nyelem ampe bawah balik lgi ke atas
225,0,0,0,0,0,0,0,0,0,0,0,0,saya tak bisa dipancingpancing dgn urusan penistaan atau bukan saya hanya berbicara pemahaman saya ttg fiksi dan kitab suci
226,1,1,0,1,0,0,0,0,1,0,1,0, cebong kacung itu kt temen gw dungunya sampe ke tulang sumjd jgn buang energi debat sm mereka
227,1,1,0,1,0,0,0,0,1,0,1,0, paai korupsi sapigoblog
228,1,1,0,1,0,0,0,1,0,0,1,0,signal kntl pemeliharaan apalagi ini niat gak sih login twitter doank susah amat gmn mau open redtube cetan 
229,0,0,0,0,0,0,0,0,0,0,0,0, matane aku moh aku kafir 
230,0,1,0,0,0,0,0,0,0,0,0,0, jadi inget fesbuk anjir lupa aku
231,0,1,0,0,0,0,0,0,0,0,0,0, kalo aing sih bakal bilang hilih kntl
232,1,1,1,0,0,0,0,0,1,1,0,0,nikita mirzani udah pake hijab yg masih ngomong cebang cebong udah pernah fantasiin doi belom uh ah cokorers
233,0,0,0,0,0,0,0,0,0,0,0,0, tatapannya dialihkan ke arah lain enggan menatap pria mencurigakan itu lagipula siapa yang peama kali membuat gaduh suasana jika angie tidak menemukan ada seorang pria asing yang tidur di sofanya kejadian sepei ini tidak akan terjadi
234,0,0,0,0,0,0,0,0,0,0,0,0,lahir dan berkembangnya gerakan komunis di indonesia tidak dapat dipisahkan dari sebuah organisasi yg bernama isdv
235,0,0,0,0,0,0,0,0,0,0,0,0,shaheizy sam wajah baharu calpis
236,0,0,0,0,0,0,0,0,0,0,0,0,ya terserah lo aja balasnya kembali fokus kepada kerjaan kita kami mengerjakan tugas project seni budaya hanya dalam hari setelahnya langsung dikumpul dan dipresentasikan bersyukur nilainya memuaskan setelah kejadian project itu kami makin
237,0,0,0,0,0,0,0,0,0,0,0,0,ga bakalan bro
238,1,1,1,0,0,0,0,0,1,1,0,0,kelakuan bodoh masuk kategori perbuatan tidak menyenangkan sontoloyo sangat menganggu persatuan bangsa naif secara tidak langsung sbg bentuk intimidasi thd ulama 
239,0,0,0,0,0,0,0,0,0,0,0,0,monyet turun ke pemukiman warga cibadak sukabumi 
240,1,1,0,1,0,0,0,0,1,0,1,0, kotor ga masalah yang penting bahagia warganya cebong mana ngei
241,0,0,0,0,0,0,0,0,0,0,0,0,mau giveaway taplak meja tapi nanti yang menang cuma therichchenle
242,1,0,0,1,0,0,0,0,1,0,1,0, sudah kebuka satu demi satu kebusukab kubu anies sandi yg menang dengan tanpa berkah dan prabowo berusaha cuci tangan
243,0,1,0,0,0,0,0,0,0,0,0,0, bodo bang
244,1,1,1,0,0,0,0,0,1,1,0,0, bikan kaya orang begobro tapimemangbego
245,0,0,0,0,0,0,0,0,0,0,0,0,klhk upayakan pemerataan ekonomi melalui tora di kawasan hutan dan perhutanan sosial tribun medan
246,1,1,0,1,1,0,0,0,0,0,0,1, pak mahfud md sudah berpaling dari allah swt pemberang demi bangsa ajak semua buang islam
247,1,1,1,0,0,0,0,0,1,1,0,0, orang bego kebanyakan minum amp makan kotoran onta otak nya somplak
248,1,0,1,0,0,0,0,0,1,1,0,0,apa yang terkuak semuanya sudah jelas sejak awal memang itu strategi kampanye kami di tim pemenangan anies sandi 
249,0,0,0,0,0,0,0,0,0,0,0,0,warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali beemu dengan gubernur banten wahidin halim hari ini sabtu sebabaduy
250,1,0,0,1,0,0,0,0,1,0,1,0,lembaga antikorupsi masa lalu bubar krn sentuh kekuasaan giliran kpk kenapa pdip paai politik penguasa yg plg ngotot ingin bubarkan kpk
251,0,0,0,0,0,0,0,0,0,0,0,0, justru mas klo mnyudutkan salah satu agama tentu malah bahayaitulah pak rocky ini cerdik dia bisa nyusun kalimat yg tepat amppantas dgunakaninti dari ini dia mau kasih tau pngeian fiksi sbenarnyaayolah mas nya i
252,1,1,0,1,0,1,0,0,0,0,1,0,para pendukung capres gagal move on salalu sibuk urus aseng bawa kabur uang rp t tapi ngak sadar kenapa aseng bisa kabur bawa uang sebanyak itu tanpa didukung pribumi asu mustahil aseng bisa pribumi hanya diam kalau disogok mental kacung emang 
253,1,1,1,0,0,0,1,0,0,1,0,0, lo rabun apa budek nulis gak ngomong
254,0,1,0,0,0,0,0,0,0,0,0,0,bismillah nahan sepo yang terkutuk
255,1,1,1,0,0,0,0,0,1,1,0,0, brahahahaaa cebong nya ngahok cebong blm cebok 
256,0,1,0,0,0,0,0,0,0,0,0,0,apdet status bikin tugas kelar gak ya kok jancuk sekali mbut
257,0,0,0,0,0,0,0,0,0,0,0,0, pak walaupun anda muslim sebagai pejabat negara anda harus beindak demi bangsa negara
258,0,0,0,0,0,0,0,0,0,0,0,0, ikan yg sudah sembuh dari sakitnya dan yg masih terselamatan bagus laik jual harus dipisah atau diseleksi dari ikan yg cacat permanen untuk pemeliharaan lebih lanjut 
259,1,0,0,1,0,1,0,0,0,0,0,1,ainya apa pribumi sadari lihat siapa mereka kecuali kalian samasama cina komunis misionaris abaikan tweet ini usir cina indonesia
260,1,0,1,0,0,0,0,0,1,1,0,0,presiden yang anda tuduh rezim anti islam sudah banyak berbuat untuk negeri ini sudah bnyak berbuat untuk umat 
261,1,1,1,0,0,0,0,0,1,1,0,0, manusia bangsad 
262,1,0,0,1,0,1,0,0,0,0,1,0, tpi ingat ya jangan sampe cina mengenalkan wisata haram jga ke indonesia hahaha
263,1,0,1,0,0,0,0,0,1,1,0,0, nanya di mana prabowo dan pks saja bib kan asoy tuh dianggap antek prabowo dan antek pks hidupmu pasti lebih dramatis
264,0,0,0,0,0,0,0,0,0,0,0,0,persahabatan salahlovren ini jadi bukti bahwa beda suku agama ras bukanlah halangan dlm membina hubungan dgn sesama umat manusia perbedaan justru menjadi warna tersendiri dlm menjalin peemanan terima kasih lovrensalah favourites bff bro
265,0,0,0,0,0,0,0,0,0,0,0,0, sama aja lh laemeskipun sdh turun menurun tp ideologi pki sllu melekat di jiwa mreka
266,0,0,0,0,0,0,0,0,0,0,0,0, saya juga sebel kalo ada yg ngeroko sambil naik motor yakan kadang engap kalo ditutup terus apalagi macet
267,1,1,1,0,0,0,0,0,1,1,0,0, udah minta maaf kunyuk bro bgt rasan merekasebar hoax minta maafsebar hoax lagi minta maaf lagi d sapu dulu biar jera nih orang 
268,0,0,0,0,0,0,0,0,0,0,0,0,hello warga jakaa wakil kepala dpmptsp provinsi dki jakaa bapak denny wahyu haryanto mewakili wakil gubernur provinsi dki jakaa membuka acara junior chamber international jci indonesia national event setiamelayanijakaa
269,0,0,0,0,0,0,0,0,0,0,0,0, selain perkuat jaringan gubernur juga menekankan perlunya menguasai state of the a knowledge sea bahasa selama merantau di luar indonesia 
270,0,0,0,0,0,0,0,0,0,0,0,0,pandangan tgb terhadap agama dan politik
271,1,1,0,1,0,0,0,0,1,0,1,0, provider brengsek
272,0,0,0,0,0,0,0,0,0,0,0,0,susilo bambang yudhoyono presiden ri ke meminta khofifah emil untuk dekat dengan masyarakat no bisa baguss
273,1,1,1,0,0,0,0,0,1,1,0,0, yang dungu itu orang yang mau ganti presiden tp g tau siapa mikiiiir
274,0,1,0,0,0,0,0,0,0,0,0,0, bokep cewek bispak bandung ngentot croot di dalam full 
275,1,1,0,1,0,0,0,0,1,0,1,0, kampret complain rag ditanggepi fuck
276,1,1,1,0,0,0,0,1,0,1,0,0,kamu kok kaya jablay gta maunya dijemput pake mobil
277,0,1,0,0,0,0,0,0,0,0,0,0,lihat memek tante
278,1,0,1,0,1,0,0,0,0,0,0,1,sementara itu kerjanya musuhi dakwah islam bubarkan hti rakyat jg berhak lengserkan jokowok tukang pencitraan
279,1,1,1,0,0,0,0,0,1,1,0,0, hah katanya saling melengkapi orang buktinya kamu juga goblok gimana si
280,0,0,0,0,0,0,0,0,0,0,0,0, kata salah seorang khalifah rasyidin itu dahulu memerangi orang kafir bersama mereka begitu mereka orangorang munafik juga sebab orang muna
281,0,1,0,0,0,0,0,0,0,0,0,0, dia doyan nete un jadi maklumin
282,1,1,0,1,0,0,0,0,1,0,1,0, nek ndelok match terkhir celsi sih kudune menang mudah emyu tapi yo embuh sih celsi kacrut ki raiso diprediksi 
283,0,0,0,0,0,0,0,0,0,0,0,0, yakali pak tni suruh urusin sampah plastik 
284,0,0,0,0,0,0,0,0,0,0,0,0, itulah yg di khawatirkan dari manuver politik dan kebijakan yg dilakukan oleh rezim ini semoga hal tersebut tidak akan pernah terjadi di nkri tercinta aamiin
285,0,0,0,0,0,0,0,0,0,0,0,0,permadi arya melaporkan rocky gerung ke polisi serius tuh kitab suci itu fiksi kata rocky pernyataan itu salah anda merasa terhina wait bukankah biasa penganut agama a menganggap kitab suci
286,0,1,0,0,0,0,0,0,0,0,0,0, bajingan tengik memang
287,1,1,1,0,0,1,0,0,0,1,0,0,kok bs pake buruh cina kan rakyat sendiri bnyak pnganggurandasar rejim kodok
288,1,1,0,1,0,0,0,0,1,0,1,0, 
289,0,1,0,0,0,0,0,0,0,0,0,0,rp haneul pada cute padahal rlnya perekyang on retweet
290,0,0,0,0,0,0,0,0,0,0,0,0, bilangnya anti asing asengnda taunya 
291,0,0,0,0,0,0,0,0,0,0,0,0, di suriah sekolah radikal dan rakit bomplg ke indonesia jadi tempat pklya di amankan
292,0,1,0,0,0,0,0,0,0,0,0,0, karena kadang hidup emang kayak tai malah kadang yang berak orang lain tapi elo yang harus beresin tainya tangan lo y
293,1,1,1,0,0,0,0,1,0,1,0,0, ih banci selotipan 
294,1,0,1,0,0,0,0,0,1,1,0,0, haha kalah ni yee org jahat pasti kalah
296,1,0,1,0,0,0,0,0,1,1,0,0, yg cinta orba pasti meng idola kan prabowo amp hary tanoe d
297,1,1,0,1,0,0,1,0,0,0,1,0,nantang buka dadalah eh nyebut setanlah emang sudah pada habis kamus ngelawan kenegarawanan pak joko widodo presiden ri ke pada makin stresssssss nie hati kena stoke atau serangan jantung nanti rakyat indonesia kehilangan badut politik merdeka
298,1,1,1,0,0,0,0,0,1,1,0,0, belah duren yaaaa dunguya gak cebong ya
299,0,0,0,0,0,0,0,0,0,0,0,0,orangorang yahudi dan nasrani yang telah kami beri al kitab taurat dan injil mengenal muhammad
300,1,0,0,1,1,0,0,0,0,0,0,1,bubarkan hti amp fpi 
301,1,0,1,0,0,0,0,1,0,1,0,0,ahok memang verbalnya keras pelampiasan dan pelarian karena kelelakiannya lunak
302,0,0,0,0,0,0,0,0,0,0,0,0, sekedar share juga temen kantor aku kalo ada pelanggan yg bercadar langsung bilang awas ada bom aku hanya menghela nafas 
303,0,1,0,0,0,0,0,0,0,0,0,0, pantat mn nh pngen nusuk dan ditusuk bo wa gaybrondong massageboy gayjakaa gayjogja gaytangger
304,0,0,0,0,0,0,0,0,0,0,0,0, yg diancam untuk dibunuh itu presiden republik indonesia mas trus mesti lapor dulu apakah penegak hukum gak bisa beindak jika ada ancaman pembunuhan kepada kepala negaranya
305,0,1,0,0,0,0,0,0,0,0,0,0, kayak orang nyosor mau minta nete 
306,0,1,0,0,0,0,0,0,0,0,0,0, ngewe bae
307,0,1,0,0,0,0,0,0,0,0,0,0, jebur bloon bukan cebur
308,0,0,0,0,0,0,0,0,0,0,0,0,pks ultah di balai kota rr ngomong nyapres di balai kota ganti aja namanya jd balai politik 
309,1,0,1,0,0,0,0,0,1,1,0,0,pak perlu melanjutkan rencana untuk menyeret ke pengadilan ham pbb 
310,0,0,0,0,0,0,0,0,0,0,0,0, kebijakan pengembalian barang kpd konsumen yg dilakukan apabila barang tersebut rusak cacat produksi atau konsumen merasa kurang puas dgn produk tersebut terhitung selama hari dari tanggal pembelian hauzid ikutan
311,0,0,0,0,0,0,0,0,0,0,0,0,kisah hidup muhammad yang lebih lengkap dapat didownload di sini
312,1,0,0,1,0,1,0,0,0,0,0,1,penjajahan di atas bumi indonesia harus di hapus kan penjajahan ekonomi budaya hasil bumi oleh cina harus kita basmi demi nkri usir
313,0,1,0,0,0,0,0,0,0,0,0,0, we ada pipis onta tercecer di mari pantes bau pesing
314,0,0,0,0,0,0,0,0,0,0,0,0, kalo kejadian disini mungkin juga kalian yg triak paling lantang pmh pro aseng duluan pas ditawari bantuan asing bikin posko ini itu yg intinya malah ngomporin keluarga korban sue pmh bilang hari kelamaan harusnya 
315,0,0,0,0,0,0,0,0,0,0,0,0, mari berjuangsampai jokowi dilanti kembali di thn gentar takut mata benang di leher walau ujung tombak di porut akan surut langkah kita akan bisu suara kita akan
316,0,1,0,0,0,0,0,0,0,0,0,0, kaya monyet
317,1,0,1,0,0,0,0,0,1,1,0,0,survei di metro tv jokowi menang dari presiden baru etapi cara ngitungnya gimana ya bisa ngalahin jangan salah judul maksudnya jokowi masih menangis sumber zie bajrie
319,0,0,0,0,0,0,0,0,0,0,0,0,cuba la tgk anime ni karakai jozu no takagisan kalau rasa nak feeling feeling cinta monyet zaman sekolahmemang throwback habes 
320,0,0,0,0,0,0,0,0,0,0,0,0,serunya pesta budaya erau di kutai kaanegara
321,0,1,0,0,0,0,0,0,0,0,0,0, ad yang mau contactnya retweet sekarang ya banget kenalan tante jilboob sange namanya tante dea o
322,0,0,0,0,0,0,0,0,0,0,0,0,debat publik bukan ajang pembuktian siapa pintar atau sebaliknya juga bukan ruang akademik untuk pamer siapa paling ciamik setiap orang punya kekuatan dan kelemahan bukan hanya soal dirinya itu egosentris namanya ini lebih pada soal kekuatan menahan l
323,1,0,1,0,0,0,0,0,1,0,0,1,duduki istana negara sekalian lengserkan jokowi salamtahun 
324,1,0,1,0,0,0,0,0,1,1,0,0, wah hebatnya pak yg lg sibuk pencitraan baca nih
325,1,1,1,0,1,0,0,0,0,1,0,0, bagi anda mungkin gk apa tapi bagi kami muslim ini sangat menghinakan kami iblis betina itu sdh menista syariat kami
326,1,1,0,1,1,1,0,0,0,0,1,0, baby kafir budha teroris myanmar
327,1,0,0,1,0,1,0,0,0,0,1,0,indonesia blom merdeka indonesia masih dijajah oleh orang cina takbirallauakbar 
328,0,0,0,0,0,0,0,0,0,0,0,0,memang benar kata pengamat politik hantayudha kalau paslon no ini tidak ada khanz nya di jateng jatenggayeng tetapjokowi
329,1,1,1,0,0,0,0,0,1,1,0,0, jongos penista agama ahok sok sok ngong saramajikan nya penebar sara astagfirllah tobat
330,0,0,0,0,0,0,0,0,0,0,0,0, boleh saya follow bli juga saya katolik dan ikut akun prof utk menambah wawasan berbangsaterima kasih
331,1,1,1,0,0,0,0,1,0,1,0,0, kapan tuh si bejat cabul balik pengecut si onta itu ye
332,1,0,1,0,0,0,0,0,1,1,0,0,menurut wibisono pencitraan jokowi telah disebarkan up media massa pro asing sehingga terkesan jokowi berhasil
333,1,1,1,0,0,0,0,0,1,1,0,0, adian gaya lu kaya beruk gini klo supir tembak metromini masuk dpr lu
334,1,0,1,0,0,0,0,0,1,1,0,0, km terlalu mainstream mengaaikan pintar pintar itu relatif tergantung mo dibawa kemana pengeiannya spt anda pintar mengundeeestimatekan org gw pinter komen ajah rejim now pinter mangkrakin janji doang somaking
335,0,1,0,0,0,0,0,0,0,0,0,0, kan emang gw dongo
336,0,0,0,0,0,0,0,0,0,0,0,0, ih masak di samain smaa sampah 
337,1,0,1,0,0,0,0,0,1,1,0,0, gw terpukaukaukau gantipresiden
338,0,0,0,0,0,0,0,0,0,0,0,0,aspirasi ibu lina dari sumedang kepada calon gubernur jabar berantas pelakor yang sdh meresahkan kehidupan warga desa 
339,1,1,0,1,0,0,1,1,0,0,1,0, yaaelah chat aja loe urusin noh yg dah keliatan mesum anggotadpr pd mingkem yg nyata selingkuh th kalian pura budek bong gk nyampe otaknya
340,0,0,0,0,0,0,0,0,0,0,0,0, tu yang saya katakan sejak dulu lagi kita tak takut dgn cina atau pai dap tapi kita bimbang fahaman yang dibawa oleh mereka
341,0,0,0,0,0,0,0,0,0,0,0,0,cermin pun pecah saat dirinya berkaca 
342,1,1,1,0,0,0,0,1,0,1,0,0, lansung tag paainya berani ya berai kau banci
343,0,0,0,0,0,0,0,0,0,0,0,0,awwww comel nya asing kan ikut warna
344,0,0,0,0,0,0,0,0,0,0,0,0,islam menjadikan manusia yang idealis namun tetap realistis mempersiapkan kehidupan masa kini namun tak lupa masa depan diajak bekerja keras dan diajak pula beristirahat
345,1,1,0,1,1,0,1,1,0,0,1,0, kristus anjing asu jiamput keparat picek telek pejuh siwuk kotang siwuk idiot keparat picek telek pejuh siwuk kotang siwuk idiot keparat picek telek pejuh siwuk kotang siwuk idiot keparat picek telek pejuh siwuk kotang siwuk idiot keparat picek telek pejuh siwuk k
346,0,0,0,0,0,0,0,0,0,0,0,0, agama katholik ngak ada yg menyebut khatolik nusantara agama kristen protestan ngak ada yg menyebut kristen protestan nusantara agama hindu ngak ada yg menyebut hindu nusantara agama budha ngak ada yg menyebut budha nusantara lha kok ini
347,0,0,0,0,0,0,0,0,0,0,0,0, karena berbasis teknologi digital presiden juga minta sistem betulbetul jalan dan langsung bisa digunakan dan ramah bagi pengguna ratas
348,1,1,1,0,0,0,0,0,1,1,0,0, ahhh itu kan perasaanmu saja utk menghibur diri mana ada cebong tdk bahagia presiden cebong punya tol cebong punya lha elo punya cuma germo 
349,1,0,1,0,0,0,0,0,1,1,0,0,kami lebih resah anda jd presiden hidup anda penuh drama dan pencitraan main ftv aja joko judulnya 
350,0,0,0,0,0,0,0,0,0,0,0,0,agama kristen darah b san fernando valley
351,1,0,0,1,1,0,0,0,0,0,1,0,budha bunuh muslim di myanmar
352,1,1,0,1,1,1,0,0,0,0,1,0, jahudi bangke minta sama jerman sana tempat ibadah
353,1,0,1,0,0,0,0,0,1,1,0,0,papamintaketuafraksi rakyat mau nya setya novanto keluar dari dpr bukan di pecat dari ketua dpr percuma saya di pecat dan masih ada di dpr
354,0,0,0,0,0,0,0,0,0,0,0,0, cina
355,1,1,0,1,0,1,0,0,0,0,1,0, hoax kodok biawak meroket sekop bangsat karbitan munafik gantipresiden presidenbaru tenggelamkanjokowikesungaisiak
356,1,0,1,0,0,0,0,0,1,1,0,0,itu yg pada ribut komunis blabla mungkin emoh baca yg baca pun kalo punya niat agitasi nyerang pemerintah pake ini cari simpatisan
357,0,0,0,0,0,0,0,0,0,0,0,0,presiden jokowi berharap skema kerja sama ini juga dapat dilakukan di dalam pembangunanpembangunan lainnya 
358,0,0,0,0,0,0,0,0,0,0,0,0,pemilu langsung biar bwt milih presiden n dpr sj capres pun biar tdk kyk kucing dlm karung mgkn bisa bikin mekanisme baru yg lebih ok misal capres ditentukan dari gubernur yg berprestasi jd yg boleh maju jd capres hanya yg sdh jd gubernur
359,1,1,1,0,0,0,0,0,1,1,0,0, gak vital gimanaudah dari kapan inter gak punya bek kanan yg bisa jd pembeda terakhir itu ya era maicon dambrosio juga baru setelah kedatangan cancelo bagusnya kesimpulannya yg geblek ausilio ini 
360,1,1,1,0,1,0,0,0,0,1,0,0, namanya jg agama munafik
361,1,0,1,0,0,0,0,0,1,1,0,0, contoh lain meski banyak tudingan dugaan korupsi tapi sby tdk pernah dorong kejaksaan usut apalagi himbau kpk usut dugaan korupsi jokowi
362,0,1,0,0,0,0,0,0,0,0,0,0,saya mencium bau bau pecun 
363,1,0,0,1,1,0,0,0,0,0,1,0,berhenti jadi konsumen wisata haji umoh yg menipu jadilah podusen wisata jiarah indonesia
364,0,0,0,0,0,0,0,0,0,0,0,0,pemburu nazi simon wiesenthal memegang fotofoto yang menggambarkan mantan kepala gestapo walter rauff dan sebuah van kamar gas bergerak yang dibuatnya untuk mengeksekusi orangorang yahudi
365,1,0,1,0,0,0,0,0,1,1,0,0, yg ada cacimaki penista agama tapi ternyata ketauan poligami ngumpet apa mau digituin saya sih ogah
366,1,0,0,1,0,0,0,0,1,0,0,1, bubarin nkri harga mati
367,1,1,1,0,0,1,0,0,0,1,0,0, ingat baikbaik kata si royson jokowi kacung gua mungkin alasan fundamentalnya kenapa rezim ini justru sepei sengaja masuk ke dalam debt trap komunis cina menjadi wajib untuk gantipresiden
